,business_id,id,rating,time_created
1506,lM5PJt7TD9zd9ZnAtoBpNQ,wlhkTlSV-1B_WQqSYsRUSg,3,2021-03-07 18:17:44
1507,lM5PJt7TD9zd9ZnAtoBpNQ,xWHXEBqpGCUkJ2BRDKCDuw,1,2021-05-30 15:38:26
1508,Q0utQtJ-mvbKT7t2i4iCgA,htCzQ7M8yVIGjKn1NU5FFA,5,2021-10-17 13:08:30
1509,Q0utQtJ-mvbKT7t2i4iCgA,0WBCK8d10Ex3lIxNcwjygQ,4,2021-08-21 15:30:27
1510,Q0utQtJ-mvbKT7t2i4iCgA,_4VnFPX_ReNOE8zn7-A58Q,3,2021-12-10 12:23:02
1511,MlYhsFOAN31ud_ut4nBh9Q,hQD6x3nhNtTgohw8xKO_cg,5,2021-11-08 09:57:26
1512,MlYhsFOAN31ud_ut4nBh9Q,xXiGlNAk2gKya3Ia1-X66g,5,2021-08-17 18:01:54
1513,MlYhsFOAN31ud_ut4nBh9Q,4UNpa6ris--vKqShuWL5hg,5,2021-01-21 00:04:40
1514,6Hp4i9hnqHcD5vjFCuT-Tw,fhjRolnvQwvd_75-N6PW3w,4,2014-12-28 15:53:13
1515,6Hp4i9hnqHcD5vjFCuT-Tw,uvWKDSmuowM7whQcwpX8Dg,5,2012-04-09 13:54:02
1516,6Hp4i9hnqHcD5vjFCuT-Tw,s7siRVUUbvyEdeo6Qf-Ngw,5,2015-09-16 10:00:47
1517,6mgqYpIYl53H_a8zCAWZpw,_k0kUDvFjBL_2BCrfNNdMg,5,2021-03-05 18:17:36
1518,6mgqYpIYl53H_a8zCAWZpw,-35S9CuVZR5Z8EkJ_mgzxA,1,2021-02-11 16:10:02
1519,6mgqYpIYl53H_a8zCAWZpw,UdwHMgz7mr-kH17UmtfLUw,3,2021-01-05 13:21:23
1520,t7KicxX6PjauCfbsqX99oQ,IkTPbvOC_MIJ_7WznxLAjw,5,2021-06-29 16:08:46
1521,t7KicxX6PjauCfbsqX99oQ,kHs0aV4doRSeuAPo3VQPPA,1,2021-06-06 17:18:48
1522,t7KicxX6PjauCfbsqX99oQ,bUeaTfRBgxqLKA98Oi70aQ,2,2021-10-17 12:20:19
1523,SFAM0lm2ZLSyqA4N4lxoNw,6YMO_wlz7EYNGxuOhT5Ltg,5,2021-10-16 11:47:52
1524,SFAM0lm2ZLSyqA4N4lxoNw,f1lZfYQSnzt70Y8XTw9Kyw,1,2021-11-22 09:28:00
1525,SFAM0lm2ZLSyqA4N4lxoNw,BNhpUOh_i2zEQkC0j2rbsA,1,2021-08-25 16:06:39
1526,bDk5idgw90P-V33nvnnagQ,8NJJAqzaHdvONMu3EVU9pw,4,2019-09-14 09:17:49
1527,bDk5idgw90P-V33nvnnagQ,iUOIyeQXwyKGZZO2cYSelg,1,2021-09-01 13:15:26
1528,bDk5idgw90P-V33nvnnagQ,SfBjwM3X84dGG5oV9-bBRA,5,2019-07-15 20:26:39
1529,_RSfKyxfSAAjqWZrytld9Q,0vs0_hFMLGZEieFvTsg62g,2,2018-12-18 12:22:41
1530,_RSfKyxfSAAjqWZrytld9Q,WtNs8kr5IQfmq-A07Q1Bgw,2,2019-03-17 17:14:43
1531,_RSfKyxfSAAjqWZrytld9Q,zcRlcOsBXVSk1PX8z25_Vw,2,2016-07-03 10:35:07
1532,IiOwP3QAzeTjIWj3xGD93A,cELxUPADpwzL_JhTrILpVg,5,2021-07-20 19:41:40
1533,IiOwP3QAzeTjIWj3xGD93A,3osr4CapQVWyi8Iom9gP4Q,4,2021-12-08 09:42:22
1534,IiOwP3QAzeTjIWj3xGD93A,psCYNWWGRT64aMAel6KizA,4,2021-11-16 10:28:14
1535,XCwFet6AZ8QGZb0ea_pTnA,nHR4V-kGgobHNoDk6Be87g,4,2021-04-20 19:51:14
1536,XCwFet6AZ8QGZb0ea_pTnA,blFTrLOnVX-TUrRLkMf_jQ,5,2021-01-27 18:38:32
1537,2KOzXMfVdGMfuNGoeIkK4A,jZr44iWahtECJptvNHAivA,5,2021-12-04 14:52:34
1538,2KOzXMfVdGMfuNGoeIkK4A,CKmmHAfepfn0VHFCKebNNg,1,2021-12-06 09:40:11
1539,2KOzXMfVdGMfuNGoeIkK4A,WM9OStSS_jDIxmwDl8-FYw,1,2021-11-20 13:04:27
1540,dzDNZEOWGIjklDnVPatgLg,XQCE9Eyfs162haOwzhU27Q,5,2021-10-04 12:12:24
1541,dzDNZEOWGIjklDnVPatgLg,DmoJLae8PzcJKyWMvb88Ng,4,2021-08-11 13:51:53
1542,dzDNZEOWGIjklDnVPatgLg,c_4UQNXz58W9hqao1M957Q,4,2018-07-27 17:53:14
1543,3v0zhsnqYPbhcnkVHk72xA,6cLqzq2Oz80uymhq0lmBiA,3,2021-08-28 21:50:21
1544,3v0zhsnqYPbhcnkVHk72xA,9kP-rstlBR36V3GLvJmz0w,1,2021-02-27 00:18:58
1545,3v0zhsnqYPbhcnkVHk72xA,4tGQqt00ssS6rvMvCZGY_Q,1,2021-10-30 11:04:46
1546,NEo6FXt6pKisfYJ4oSGliQ,xKpEh891azuXxmhFtuxZrQ,5,2019-11-03 14:36:35
1547,NEo6FXt6pKisfYJ4oSGliQ,lbugGcDcmgZnHMnPCVOdRg,1,2021-07-25 18:03:30
1548,NEo6FXt6pKisfYJ4oSGliQ,n9ZahhgAS49uQfyDgo1k8w,1,2021-09-02 23:15:29
1549,H7f-Qheqjn1ksTR-NqZIFw,zInn-SH5gfzXBTnL4iw8HA,5,2021-12-02 08:37:03
1550,H7f-Qheqjn1ksTR-NqZIFw,2DVOjqPBupN_6CuIgRukKw,2,2021-08-29 15:13:27
1551,H7f-Qheqjn1ksTR-NqZIFw,AEr9o_qJViMM4gfxyh04xw,3,2021-06-12 12:40:14
1552,VqamD02LV4kOKhIXYrAYfw,V7LdvfX4HhplnlhgApAYeQ,5,2021-12-11 14:09:42
1553,VqamD02LV4kOKhIXYrAYfw,5Q1Zv2Dsx558aG1jLswZUw,4,2021-01-06 09:27:01
1554,VqamD02LV4kOKhIXYrAYfw,gVpW6P3Lg2Z4VDRkwYCs0w,1,2021-11-26 18:40:40
1555,tXuMZPVIYDAOLbiNU5qEdw,_rzWpP53_eKtNYLzYzKufw,5,2021-11-09 10:04:59
1556,tXuMZPVIYDAOLbiNU5qEdw,r9QYisHG6Nfo1W8SEtE6NA,1,2021-10-30 09:57:13
1557,tXuMZPVIYDAOLbiNU5qEdw,oagWpnFpnK9LhFL8NQGPYA,2,2021-10-15 09:12:21
1558,d2n-C_dwPxckiAirfd902Q,5VFt047u-X84epdwsnKe1Q,4,2021-12-12 07:13:13
1559,d2n-C_dwPxckiAirfd902Q,yCYYzv5eka9tVVt5dxqoFQ,4,2021-11-05 16:44:05
1560,d2n-C_dwPxckiAirfd902Q,AnoMGvVlozXGgrBxcQk42g,1,2021-09-24 07:37:09
1561,J84ztWFVfh5mqUrzb1vkzQ,jZJRsz-7lAGmMhn7aytcaw,5,2021-12-11 10:11:57
1562,J84ztWFVfh5mqUrzb1vkzQ,CoKTVwo1B7tMQl5sLEHPxA,4,2021-10-09 19:23:06
1563,J84ztWFVfh5mqUrzb1vkzQ,RqhHal1jW9JIf5JtF4_urQ,3,2021-04-08 12:09:18
1564,NKO7KBYri0V4S6whHIQn9g,2yPvA9FUt2gBFTMEmRS8Dw,5,2021-10-29 15:28:18
1565,NKO7KBYri0V4S6whHIQn9g,e71qzsx4HTgIVHFAHoFgUA,5,2021-11-06 09:34:08
1566,NKO7KBYri0V4S6whHIQn9g,VJDjBiSQyflZj7829qZTCQ,5,2021-02-20 17:41:25
1567,oeRx-YYjYxB-xb-Ron4Iyg,K_RD0x6M6nRk2jq2P9kKNA,5,2021-06-28 18:13:40
1568,04UQKWJBK4x3QNkJr9hquQ,-1jvdMNeekQX5fnQ1Hfjgg,5,2021-10-17 16:10:27
1569,04UQKWJBK4x3QNkJr9hquQ,f8tlsq4EyVWUSFJX9FfGxg,5,2021-07-24 14:59:42
1570,04UQKWJBK4x3QNkJr9hquQ,XJFETZcPO9XnEAI44FPFkQ,5,2021-12-03 14:29:08
1571,36W419RofAXKnYJzdM4jnQ,NcRpctj6BscFhS86f1nxzA,5,2021-09-09 09:05:29
1572,36W419RofAXKnYJzdM4jnQ,7u8RjXmbNV5UNYiOlS4RWA,1,2021-11-30 09:03:44
1573,36W419RofAXKnYJzdM4jnQ,9oIDt6kYeogylGiwwic4ow,5,2021-05-17 07:25:16
1574,7hsfxIW7FDp1yIjJnYUDmQ,fof_rA5JfIK5ffAIpFo9aQ,4,2021-08-02 05:59:12
1575,7hsfxIW7FDp1yIjJnYUDmQ,oXlRsv-2YxGHOEWyFSid1w,3,2021-11-07 05:08:24
1576,7hsfxIW7FDp1yIjJnYUDmQ,iGcb6GnltGxLDKIlMKdtjA,2,2021-11-20 07:02:11
1577,JG30eHEEBhri9TJHcr79tw,Q0D_tfEL2JY4rzS7TozFww,5,2021-10-24 16:04:58
1578,JG30eHEEBhri9TJHcr79tw,AZTQeEpRn97F7ZaEEqP8Qw,5,2021-10-20 11:32:53
1579,JG30eHEEBhri9TJHcr79tw,0DuoWUOyj4fU1GfP1Z7e0w,5,2021-07-25 11:58:14
1580,6Kk047pTbk5s8cbEfT_WZQ,xSTEnmMEKWgTu08g-SPDjg,5,2012-09-20 08:09:03
1581,6Kk047pTbk5s8cbEfT_WZQ,4J9cDC1hdgyWQjteCEpTFQ,3,2012-07-28 08:48:23
1582,6Kk047pTbk5s8cbEfT_WZQ,aYVhCwSG4m06lV2k3srTDA,5,2013-07-14 17:03:01
1583,F0rQyd9RvNzX52OLFivK0g,PCv_yB7DyRwTRRuemoDJ1A,4,2020-06-19 15:16:01
1584,F0rQyd9RvNzX52OLFivK0g,EHwouwQEeOafvjkvf5tcmw,4,2020-04-09 14:04:37
1585,F0rQyd9RvNzX52OLFivK0g,AwTb_ykVi3YqY8vjdhI_aA,5,2020-09-16 10:59:58
1586,ooKY09vv213Hrk30Izegow,gM5BzFBJh_U2eyQXXt82xw,4,2021-10-13 16:50:58
1587,ooKY09vv213Hrk30Izegow,vTDsGsfuHZap5fVh_olAqw,5,2021-09-18 05:37:54
1588,ooKY09vv213Hrk30Izegow,QxM6pxw02S52E-xqBNZJ9A,2,2021-10-17 16:23:06
1589,qyg_iiz7Brq9vioVpmRjcQ,81-renaAa2El2BkzezLEVA,5,2021-10-15 13:11:55
1590,qyg_iiz7Brq9vioVpmRjcQ,a-xNMiRwy1BMUxsPjlxFTQ,5,2020-11-26 17:37:35
1591,qyg_iiz7Brq9vioVpmRjcQ,hjxvTuGvgp-IV5wnHMKtZA,5,2021-09-29 16:26:50
1592,cgdnXOLxF9Za9oD1-Tydkg,V7y1Mz7xRD85vSV1uybhgw,5,2015-01-04 17:52:52
1593,cgdnXOLxF9Za9oD1-Tydkg,ULLaXZUcg4WX_xxWYvQ5Tw,3,2013-02-27 17:54:32
1594,cgdnXOLxF9Za9oD1-Tydkg,LuuLaOp6vG6yELAO9vAajg,4,2016-09-16 15:34:27
1595,emIw8zjs7FUKz3Vxd8RkZw,C6MxZ0qigmF7UqJFGU0DpA,5,2021-11-14 17:55:34
1596,emIw8zjs7FUKz3Vxd8RkZw,VE2ECq6Mf5WnZEEyR3gczw,4,2021-10-29 18:17:47
1597,emIw8zjs7FUKz3Vxd8RkZw,dnjXrQj0ktrqKq7EbKG1fQ,5,2021-09-30 15:03:07
1598,XeQgaLMmO5pcUdaplvberA,tfU7CsyMHIDjQzaqKYfH7A,3,2016-11-20 20:30:20
1599,XeQgaLMmO5pcUdaplvberA,wguIkp40KRFM2jy_gOJv7w,1,2021-09-08 14:46:10
1600,XeQgaLMmO5pcUdaplvberA,eY_LYyzJ0uhv51JawrO8Vw,1,2021-01-06 06:18:21
1601,7CaS6n1TBQwhHVC4vvZDWw,RTyqdqsJSUaHAoAb9tu7ow,5,2021-08-01 11:37:59
1602,7CaS6n1TBQwhHVC4vvZDWw,K6MyXY1gWd4o-SD-341wcA,4,2021-07-08 12:05:55
1603,7CaS6n1TBQwhHVC4vvZDWw,nWCRMUD5gH5BKrYPSVTYHw,3,2021-06-26 06:11:43
1604,mjnSujrd9eXdBLWzoF46AQ,oiv7dVTZ0ayu58CjxBCc7A,5,2021-09-18 17:25:19
1605,mjnSujrd9eXdBLWzoF46AQ,v3Ph-TUb2ltL7izNigQV2g,4,2020-12-17 18:48:53
1606,mjnSujrd9eXdBLWzoF46AQ,bkBd-xlhMqSqxsNNINElmw,5,2021-11-01 13:52:12
1607,QB-YqW6vDaiVi-z1QlCwRg,mD_k_36zrqeRXnTVTuchmg,5,2021-05-26 13:08:13
1608,DNzM5RjyGRDx4RfJiUJnMA,WhdKIrizDCXZtH7xppe2Xg,5,2021-05-17 04:05:36
1609,DNzM5RjyGRDx4RfJiUJnMA,5yHWP-LW_wGR0t-5A-hUng,2,2018-03-21 11:47:13
1610,DNzM5RjyGRDx4RfJiUJnMA,7q9OQrOX7J_6RnyXjm3yVQ,1,2021-02-19 15:47:47
1611,6Ompv6pJtbqSPpXKqkNshA,1Y_q44dqnlO09lEHzkECBA,3,2021-09-25 16:27:36
1612,6Ompv6pJtbqSPpXKqkNshA,8PzkHFJoHFH8btp0uRtX6w,1,2021-05-12 15:50:46
1613,6Ompv6pJtbqSPpXKqkNshA,Z51UbAmH0uI4Tc8rGHx7-g,1,2019-09-08 18:49:42
1614,rQkJGeF9nHICOEV8ZBZuhQ,HqlGkRfLuPZtCgM3ssUuLg,5,2021-08-10 15:22:01
1615,rQkJGeF9nHICOEV8ZBZuhQ,inem0Oes7z1Vj0txZpAVag,2,2021-10-05 11:40:31
1616,rQkJGeF9nHICOEV8ZBZuhQ,_1hcB3quD_HkJF-Dsh4E5w,4,2021-10-04 18:50:56
1617,K7jiPLbPdbDeQFNbnFoS3Q,o0ZNuLaNPaj2sFJyZlEN7A,4,2016-01-12 03:45:43
1618,K7jiPLbPdbDeQFNbnFoS3Q,iZUC5V6s9kPWdF60vWrfbQ,1,2021-02-05 18:36:47
1619,K7jiPLbPdbDeQFNbnFoS3Q,0Z1J6tE1axkopeWNMX-RLg,1,2021-04-27 06:26:27
1620,-fW-zdGWH4UbJsbs8LP7Hw,O3pWTRU8vJ6m72m5tX5RaA,5,2021-07-27 18:21:50
1621,-fW-zdGWH4UbJsbs8LP7Hw,2WaCSRVg1OGAR9YeCyRVoQ,5,2021-06-30 16:06:35
1622,-fW-zdGWH4UbJsbs8LP7Hw,pZRHtVOrLJ2H2QwOZ2QkPw,4,2021-06-01 21:38:10
1623,eqrQWIOkQnR6rhQmu7a8Ug,tba7bt0cyXqB2chKOnL1fA,5,2021-09-15 17:22:40
1624,eqrQWIOkQnR6rhQmu7a8Ug,Frmlyl6B4TU-blE4fRf31Q,4,2021-12-11 13:45:58
1625,eqrQWIOkQnR6rhQmu7a8Ug,lGCUzn_Y9nZXo1MNUajI2A,3,2021-11-13 17:33:45
1626,VmALI1Dt8d0sndTy6teXzw,kyM3QMPa-21Sa0BZX34L2w,5,2021-09-11 15:34:44
1627,VmALI1Dt8d0sndTy6teXzw,ZGPJJnwsTYHiGkurfB6T0w,4,2021-05-22 10:57:16
1628,VmALI1Dt8d0sndTy6teXzw,FQXDx9lGHLt4O1t-xONYcA,5,2021-09-11 18:52:39
1629,KxarFMwOI9BeUThtfl0Lww,6kDM-Lkoa5bNWBC5qrb9Vg,5,2021-11-05 09:10:22
1630,KxarFMwOI9BeUThtfl0Lww,uaug2xfdPJQZHL_vW47GNw,3,2021-07-25 09:14:34
1631,KxarFMwOI9BeUThtfl0Lww,fMGMYmn6OcgY8GSwqlCIFQ,5,2021-07-01 07:36:36
1632,Q8AgeAPx1b_pqzuEUQ2GDg,BxdqpgnrSifdPhQkzf2XZg,4,2013-09-26 12:24:45
1633,Q8AgeAPx1b_pqzuEUQ2GDg,tgRvQDMIEUJfCU_8WMR8VQ,1,2021-10-07 16:27:35
1634,Q8AgeAPx1b_pqzuEUQ2GDg,A0uJNKR-H7Lg_KSedUtsAw,1,2021-09-23 21:26:20
1635,trHh5E7rSv1XfJldPv0n7Q,DcXOhBtXkCl4Vsv0E0c--A,5,2021-12-08 16:57:27
1636,trHh5E7rSv1XfJldPv0n7Q,T1J0qLWnUIZNwiT8IXUgIw,5,2021-09-20 18:12:27
1637,trHh5E7rSv1XfJldPv0n7Q,xn5uhfl96h7cw15d69y5Gw,5,2021-09-06 18:13:32
1638,FKw9j6xU1NlUJpz4kA2h5A,jB74YhVuSrXiBdOcAEeNew,5,2020-02-28 03:08:49
1639,FKw9j6xU1NlUJpz4kA2h5A,dM5VWvbV81PA1LTgerGcpw,5,2021-02-19 16:10:10
1640,FKw9j6xU1NlUJpz4kA2h5A,uSFpoiz6u2W5K-yt4DCfNA,4,2020-09-23 23:37:48
1641,GFc4sD9wMPyln2wg77172Q,Max7yEm1jCYvbDqhYy2STA,2,2020-07-17 11:31:18
1642,GFc4sD9wMPyln2wg77172Q,mc-hXlL3TqSCvMLSJlln9g,1,2021-10-28 15:54:03
1643,GFc4sD9wMPyln2wg77172Q,HLzICk6TluxA55b4Fxtg9w,1,2021-08-27 07:02:21
1644,9HX73ccFDoLEp-R6j49IIw,6BLflXY2lFQnWPV-BFTbHw,5,2021-09-08 17:25:26
1645,9HX73ccFDoLEp-R6j49IIw,BnklhrwW5Kbn_SdSl2aRCQ,5,2021-05-23 11:32:29
1646,9HX73ccFDoLEp-R6j49IIw,MZlu5TSULpl1W3-n0PjBWg,5,2020-12-06 13:50:30
1647,puUlH7-TD19piOMDfDP_cQ,b2i67rG_WigWydlBBiAL3A,2,2021-07-18 06:46:04
1648,puUlH7-TD19piOMDfDP_cQ,lqCr6WW38yB630g2-gsCTQ,2,2021-11-24 13:02:04
1649,puUlH7-TD19piOMDfDP_cQ,amAR49THhC0UygVT9uYB0A,1,2021-10-11 17:33:52
1650,4U9fWxjVntRC-IihW5MoIQ,UxyYTv-8GXNwV8YDyuOolQ,5,2021-10-22 12:45:28
1651,4U9fWxjVntRC-IihW5MoIQ,sqTYs-i5kfsN7oR__snxcQ,5,2020-06-24 10:52:41
1652,4U9fWxjVntRC-IihW5MoIQ,PsddNBIXrIecoyyJiFEzkg,4,2019-05-21 10:07:14
1653,9hfkRf5QnchRLMiM19ISTA,cpi0dff3_NK8PbQf1jC-_w,2,2020-09-21 12:16:33
1654,9hfkRf5QnchRLMiM19ISTA,KOpgNQisaZDq7bBL5RwinA,1,2021-06-20 20:04:41
1655,9hfkRf5QnchRLMiM19ISTA,kLoFxDsgPGviqm1GG770TA,1,2020-03-13 11:38:49
1656,KAjsIumQ6_-AbHzJq0MiJw,XRKC3xvMnulqWTr_6TSEkw,1,2021-05-06 23:40:54
1657,KAjsIumQ6_-AbHzJq0MiJw,N2ZcPLKScwSCqVIvg0cCJQ,1,2020-11-08 13:38:15
1658,KAjsIumQ6_-AbHzJq0MiJw,8TMJKaSzn14mwCWSt3okKQ,1,2020-06-03 10:43:45
1659,nrSAJUg55CWJsRDXzTpIAA,Z0ERdpYNCbDZsSx8Z4RyaA,5,2020-03-16 09:45:46
1660,nrSAJUg55CWJsRDXzTpIAA,j0GLfj8uuxkz7oiEmMaXyw,1,2020-08-15 12:58:46
1661,nrSAJUg55CWJsRDXzTpIAA,VM8pxliQ8hJ-CKuM9bgIxA,5,2020-01-04 19:52:18
1662,uXkugnlLoKZXLnMHOFUYUg,1zAOew9Ku3VVvFaPSEKUFw,5,2021-06-12 14:27:44
1663,uXkugnlLoKZXLnMHOFUYUg,yw8OK-iRoZS1BOLjerr5Ig,4,2020-12-14 06:45:21
1664,uXkugnlLoKZXLnMHOFUYUg,F5DqDcy2NdZE9PR-cqvZSw,3,2020-09-29 18:24:07
1665,REHZ39ARTo8sofLurGQeSg,JlG2HiUJPrCorFS2F0cjGQ,5,2021-06-18 06:42:10
1666,REHZ39ARTo8sofLurGQeSg,lX82WdVmOL-VL8dYFVPKxQ,2,2021-11-13 19:46:15
1667,REHZ39ARTo8sofLurGQeSg,7wSic1Pm-GzvBW74MoficQ,4,2021-09-10 12:08:10
1668,YNtrWIDYx2-FRw743VOyPA,rJYljpAW9QoFy3UXooPKow,5,2020-01-31 05:08:37
1669,YNtrWIDYx2-FRw743VOyPA,57JVae7R33QADJHRI5YgWA,5,2019-12-07 14:32:35
1670,YNtrWIDYx2-FRw743VOyPA,9UeIURmfglay-50WsgcaeQ,5,2021-07-09 14:25:34
1671,h3sixA6vCmGvtdPsqAapbQ,H2a14-L6o8NATGyI_Ydung,5,2021-07-25 08:56:09
1672,h3sixA6vCmGvtdPsqAapbQ,ChuuICmZD5Y6KxJMe-9p8w,5,2021-06-30 07:27:17
1673,h3sixA6vCmGvtdPsqAapbQ,Yq0EymHCGRbfiGC6r2NILg,3,2021-07-21 18:56:08
1674,T8-KAEuNUUpplW14FMkWxA,XJWjZW1BlVb3rOJCfHcPCg,5,2021-10-31 15:28:52
1675,T8-KAEuNUUpplW14FMkWxA,RBGVCIxmlKC1yerFeC0fRw,1,2021-11-10 17:54:17
1676,T8-KAEuNUUpplW14FMkWxA,tsddB55KYH4n0eJE-oQyPg,2,2021-10-07 11:06:14
1677,ya14xXMBQ5jXJRiUz_WGww,WXk_7j4dUFfh2FwH7uhqLQ,3,2011-05-27 05:03:57
1678,ya14xXMBQ5jXJRiUz_WGww,dwDKPswfg_CqaW8ei56M4Q,1,2018-04-19 10:33:06
1679,ya14xXMBQ5jXJRiUz_WGww,gHfeQQVpQ5g17jk-4FoerQ,5,2017-10-06 17:10:55
1680,UpWrLuZIpLkI4xi6F8sDng,wvg9wzM4nlfmOWd5LaSaag,4,2021-07-16 06:12:33
1681,UpWrLuZIpLkI4xi6F8sDng,C8VeuG8837cz0ad_iM2Hxg,1,2021-11-26 17:24:07
1682,UpWrLuZIpLkI4xi6F8sDng,dSojg6q8Oy-nM_qovHrrPA,4,2021-11-05 08:33:44
1683,p1u9klPbjRKsYLl2kC_aUA,JxoEPld7wxM1cL24gcoXow,4,2020-09-10 06:35:50
1684,p1u9klPbjRKsYLl2kC_aUA,n8iejX0yP4_OwDIQePWpEw,2,2021-07-19 10:31:03
1685,p1u9klPbjRKsYLl2kC_aUA,cWuZcFwXOo3XkjbUXENPvQ,2,2021-06-03 09:47:57
1686,pobysFqGp380KuQhvZX7Rg,JCzrsRswqS-OOc__rAFmDg,4,2021-06-27 10:25:46
1687,pobysFqGp380KuQhvZX7Rg,aW6wjyMZM31T8YODNZjJzg,1,2021-12-11 16:36:32
1688,pobysFqGp380KuQhvZX7Rg,GMdFKJAptwYx8r0l2IpQTg,5,2021-11-28 09:04:08
1689,i8ErbzVW0YY3bzhg74ysjA,fkCkMIuLCZRx2zriQTWk3Q,4,2021-12-12 13:14:45
1690,i8ErbzVW0YY3bzhg74ysjA,WVgNyw14rwUb75-nVPNx8w,3,2021-11-24 06:32:26
1691,i8ErbzVW0YY3bzhg74ysjA,ea5q07v71N-JT0hSW2x8Jw,3,2021-11-03 08:49:38
1692,xVmebDzu3wQrckyEZtTU4w,NE16pUhtue1WW781HBe2ZA,5,2021-07-16 15:13:46
1693,xVmebDzu3wQrckyEZtTU4w,NBXNUglCkh3zkbgukNTWXg,2,2021-12-12 17:34:25
1694,xVmebDzu3wQrckyEZtTU4w,PRPQP6z6Ey_LddQTdIO2mg,1,2021-08-14 18:41:02
1695,_2HWCsQKWuzzIJOsYFmUtQ,pSw61bJW9_eGYbXa8cV9ZA,5,2021-12-06 09:15:39
1696,_2HWCsQKWuzzIJOsYFmUtQ,KugB00uHBXnxdDwc9Y0ZiQ,5,2021-01-11 20:56:20
1697,_2HWCsQKWuzzIJOsYFmUtQ,SboWcA0b2SeobeOZGcxpcA,1,2021-08-22 12:33:45
1698,LCeoc4akUrKV9YHjfBb7Sw,WVzob5NhHZ8ZhPsqF0aIEQ,5,2021-11-07 06:02:03
1699,LCeoc4akUrKV9YHjfBb7Sw,RjLEdj-h9avVtZKMqdvOrw,4,2021-12-01 09:54:12
1700,LCeoc4akUrKV9YHjfBb7Sw,Drc1oonOAzWeXsual7BjpQ,5,2021-01-13 10:20:56
1701,rYfrBWeRSEhfQevUUaLg3Q,A_Fo6lIQzlu4shZ4FB_4xg,5,2021-10-19 05:57:49
1702,rYfrBWeRSEhfQevUUaLg3Q,Q2196UOCOiHRfvkcpSFR1g,3,2021-12-06 17:50:40
1703,rYfrBWeRSEhfQevUUaLg3Q,COlRNWO8Ark8UfvuFtuJkw,1,2021-11-07 16:23:21
1704,L_kccaHSRAayKgvzoFe68w,I-jaLFE322CGZ4FUdG_lsA,3,2019-05-18 21:14:52
1705,L_kccaHSRAayKgvzoFe68w,JGwzSKlzNSTOj4r5x8AhMg,1,2021-01-06 22:17:42
1706,L_kccaHSRAayKgvzoFe68w,1V1B990lAQ-YKGA8iT0hWg,1,2021-05-28 15:02:02
1707,h5_-b5oAN-8YEK1Sc6m2UQ,IXDmcFi3Hjh1R4KRQCQPVw,2,2021-05-23 05:44:39
1708,h5_-b5oAN-8YEK1Sc6m2UQ,JvhB4pf9Vj6n_KvGzeN8DA,1,2021-08-04 09:25:20
1709,h5_-b5oAN-8YEK1Sc6m2UQ,NzoMQSJ0xyAgIZ9c6Sy4pw,1,2021-05-27 23:00:36
1710,2KOzXMfVdGMfuNGoeIkK4A,jZr44iWahtECJptvNHAivA,5,2021-12-04 14:52:34
1711,2KOzXMfVdGMfuNGoeIkK4A,CKmmHAfepfn0VHFCKebNNg,1,2021-12-06 09:40:11
1712,2KOzXMfVdGMfuNGoeIkK4A,WM9OStSS_jDIxmwDl8-FYw,1,2021-11-20 13:04:27
1713,oZ9ZdGCaxpsF3YVh6j4mNA,yF1kYOyqDOA2lLVB85pbiQ,5,2021-12-10 10:57:02
1714,oZ9ZdGCaxpsF3YVh6j4mNA,1fWmo5vbsymq7ko9jiBITQ,5,2021-08-16 13:49:40
1715,oZ9ZdGCaxpsF3YVh6j4mNA,IUL2h_dQneq00LT0vK2_jw,5,2021-11-07 17:20:48
1716,Pimdklq7b9h5dlIUIr-YJw,276lDKksRbe_-s6c8idkgA,1,2019-03-07 14:28:55
1717,Pimdklq7b9h5dlIUIr-YJw,9Ej9LTU_ojmjhujEbyYrxQ,3,2018-10-14 16:08:17
1718,Pimdklq7b9h5dlIUIr-YJw,00XTjZtqhg39Lz0nGSBPbA,1,2020-09-18 07:23:39
1719,esqOkEThdmX8FYuyx2hk0w,SsK9hwv-cB3PaAiEF3eB2A,5,2019-08-14 19:42:40
1720,esqOkEThdmX8FYuyx2hk0w,IuGV7tXhN6xk503UjeZ4mQ,1,2021-12-10 16:42:26
1721,esqOkEThdmX8FYuyx2hk0w,e8CeWDDT_l2VsDwCEhH44Q,1,2021-07-31 18:31:03
1722,3xqPnRt-Qw8rBRH9TK4s3g,aaXqIwAlZ98U5T8W8QpwvA,4,2018-03-08 17:43:50
1723,3xqPnRt-Qw8rBRH9TK4s3g,sVf4bUEylIImqn8QUGDT3A,1,2020-10-16 17:13:40
1724,3xqPnRt-Qw8rBRH9TK4s3g,UNz3ocg2c-KnhsZj2lcr9Q,5,2021-03-15 11:37:00
1725,R14DJoFRsEq4haIsLPvFYw,EBJhplPYFdOvo5_1L-Vu_g,5,2021-07-12 10:32:26
1726,R14DJoFRsEq4haIsLPvFYw,k3UCdX7_sdMNmTPI-uBFvA,5,2021-05-15 05:22:09
1727,R14DJoFRsEq4haIsLPvFYw,-WpFEgJtfrBZPCBFlE12PQ,5,2020-02-12 14:28:08
1728,-xr697MSGcZ5ELveVKoFMw,u9NSKt9lLkK7tzeTqZfhTQ,4,2021-11-21 17:56:02
1729,-xr697MSGcZ5ELveVKoFMw,q00HyqEnnyxOd_RcYjjE8w,1,2020-12-10 17:56:23
