,business_id,review_count,rating,transactions
727,_fSvPLA7iutGZy7nFhVsUw,11,2.5,[]
728,QOJOUH5mF0NYjVNeeBmIVg,617,4.0,['delivery']
729,K7jiPLbPdbDeQFNbnFoS3Q,26,1.5,['delivery']
730,5UVNfG1G3k59FHVtRGsW7w,12,3.5,['delivery']
731,K66GKNSTFXR-sTj9H8BhCA,26,3.0,[]
732,Qa5Zg_4MFkhOmCYjOHNe2g,3,2.5,[]
733,F4TQ9igFdcmM7LcGkfHFNg,152,3.5,['delivery']
734,Vf2r_yHrCo0qlNfwWY7izA,2,3.0,[]
735,GlOm9BKqyHxXX-TAhjnK1A,130,3.5,['delivery']
736,CkRYoSgbQMsSinKEUxUctQ,2,1.0,[]
737,tsRaMA_MfVdQRTcgxH771Q,37,3.5,"['pickup', 'delivery']"
738,74fGxHeC3ewyx7xb0IwdYQ,13,2.0,[]
739,rFohGgQBCq_4UnNu7FPWYw,462,4.5,['delivery']
740,kwhuZglIr6ILPQrbZeD6AQ,65,3.5,[]
741,cIaWmTfGD3mKi4w_evOAzA,106,3.0,"['delivery', 'pickup']"
742,NMwDGx4SoQWbs63t5I0MHA,33,3.5,"['pickup', 'delivery']"
743,8FA64RmA-aNJsnepBsTU-A,293,4.5,['delivery']
744,y1I5iebYuWq4lTyJdo073A,22,3.0,['delivery']
745,5Ciac12_ZsVGm-RP0CsFrQ,73,3.0,[]
746,XP8S4SBXV2jQ3VqI3xP5tQ,22,2.5,[]
747,44m0xoFDjj3hqTEjKI6LIw,32,2.5,[]
748,-TnY-IwIpwy8gl389fJphg,16,2.5,[]
749,amuE7Y0HaHItMFOxsDtAKg,18,2.0,"['pickup', 'delivery']"
750,_iyJWHwSQtesawL49fvLig,31,2.5,[]
751,N4pnBpZfDd3Q0og5ZwzlXg,87,3.5,['delivery']
752,E0G1luZa9aZzjJP-kc33OQ,350,4.5,['delivery']
753,QKqc6d6t0V5hb6A7xH_IJQ,22,2.5,['delivery']
754,QvbZeRwaGR-qPQjiqun4uQ,101,4.0,['delivery']
755,TxtaENpvSgV_tUN1o4Gl2w,175,2.5,"['delivery', 'pickup']"
756,rdXRgTIKiHgTrMxO8TGY1w,93,4.5,['delivery']
757,3l-gn2KV1VZIXKQjHutPWw,18,4.0,[]
758,qDUUbnEE188-SeCuOI5hKQ,45,4.5,['delivery']
759,KU3UDEcj6SRE65cXR-dFcg,21,2.0,['delivery']
760,4U9fWxjVntRC-IihW5MoIQ,53,4.0,"['delivery', 'pickup']"
761,aP1kQPiAlVO1PgLAiyAGyQ,99,4.0,['delivery']
762,DJwmUolzfECyycP1u7Iaog,39,2.0,"['delivery', 'pickup']"
763,rH5oW0AMmCPLthr0Rl9CGA,113,3.5,"['pickup', 'delivery']"
764,GnORbiUTGmJ04NAF_r89Sw,12,3.0,[]
765,xdcLLtid5Sk4ss_pVYc-sA,9,4.0,[]
766,fxGaYwr5ZnYQCYzh55BWDw,4,3.0,[]
767,3eLXrrneJIm-U4sCBsy8tw,2,4.5,[]
768,9oylkV12-1YfbeoIZ1g-xw,1669,4.5,['delivery']
769,kQTJFgWJZ2vx_8orr2GNOw,55,2.5,['delivery']
770,zfo1zUhxmDss104Xk-e6kw,107,3.5,['delivery']
771,xfiyzseBKAPEoZ79zAZb4g,31,2.5,['delivery']
772,oEwgHXjFoZ92hQwi8oWKXQ,36,2.5,"['pickup', 'delivery']"
773,wFvChsKkYbJ4089FitLvNg,31,3.0,[]
774,nQPUC1ezCxjTfhd760Qm8A,97,4.0,"['pickup', 'delivery']"
775,TN08XZ6mDg6tNeYRJPhfPg,12,4.5,[]
776,LRjrBIlPAkg3MUfXLtCOGA,3,3.5,[]
777,7u48zAaiOHAxB1aZLHNokA,18,4.0,[]
778,XYoQu4XHi5AXduc4OwkFGA,399,4.0,"['delivery', 'pickup']"
779,3q-5r3Hb43kPfniUWrUrqQ,5,2.0,[]
780,2jQ2ztARP9C3T_wmZNgMqA,7,2.5,[]
781,QIaX2lYxV3PJlLRcz_5YSQ,32,3.0,['delivery']
782,DSVYOT53edr84glgxVlagw,54,4.5,[]
783,LoOa283g6VDfFkAaC0R2sA,37,3.5,[]
784,6KYL71QXCsi8k12bCBWcBg,224,4.0,['delivery']
785,xGvmvXCD7BY_nvW_BhzU0w,71,4.0,[]
786,wTpyfk3dv2yjzguAl9wOOA,6,3.0,[]
787,2GXRmVbZn_xqVLEH4RgTVw,32,2.5,[]
788,EMr89Tu3NNWrP4C7T6xQpQ,71,4.0,['delivery']
789,PAMZUtchQ4hYRCHHxmbiNg,9,4.0,['delivery']
790,m7icy0KTK4VvMhItAMU6jA,52,4.0,['delivery']
791,tFafKdwWlhTRAEcaeUybAw,148,4.0,[]
792,9OEpreX6YW7Hyv_QkUYDOA,46,4.0,[]
793,SU2JfOH-96Nm9AHaugYY6Q,3,2.5,[]
794,n3P-v6NPEGY8M31JLSZ_bg,79,3.5,['delivery']
795,jrcSTdZZ91a6N5QqHfyZ-A,37,3.0,[]
796,MIe8gJ9svOnwhpNddNPKgQ,1,2.0,[]
797,j1WX2nHA3T0R9LyBWOPzTQ,142,2.5,[]
798,IJVJyAzVhqP_ENx1xTZROA,1,1.0,[]
799,2V4OAv5l7Y8IBxqIAhswKg,12,4.0,[]
800,k-BOU9z7luNVh7Wktdp3Sw,4,3.5,[]
801,hTw6m26-NtAbgqDyyToKqg,14,4.0,['delivery']
802,-enLRgCfD_ACzEj1cFQfTA,10,4.0,"['delivery', 'pickup']"
803,kXCDENj-htCAJZfhn3mRXA,56,4.0,['pickup']
804,JVeQN6zNF_DfhOx1rTGbfg,89,3.5,"['pickup', 'delivery']"
805,6fuAOfYUjhbhX8y-zi-KxA,25,3.5,"['pickup', 'delivery']"
806,8_Wh6C2pP8uLs8TBMb7iHQ,22,3.0,[]
807,xA9FyUXm9Vaf_0zsa8p5mg,192,4.0,['delivery']
808,f2Xgs4lHF-16wME-ooXgyQ,45,4.0,['pickup']
809,9bOL2d6kcsMPJsw9x95gwg,2,1.0,"['pickup', 'delivery']"
810,JNgSyz5Yp9GJb23mXaub_g,25,4.0,[]
811,Z8scYMs-rNJYkaOujyOliQ,78,3.0,[]
812,xgwgo1cAKkNKfQjk0hFXHA,8,1.5,[]
813,-1cEY55B25uKhSrOF8mp_w,174,3.0,"['delivery', 'pickup']"
814,BBS3MuUF5GMg0Ux3JY5rfQ,12,4.5,"['delivery', 'pickup']"
815,B--fSz4A7l69QpBkbC3NUg,165,4.5,"['pickup', 'delivery']"
816,ZPS7Xcy3sJTKE_-ybY9BKw,1,1.0,['pickup']
817,jAANU4wAFB5UKEGyHgNUWQ,45,3.5,[]
818,M1wWSG5Cs8hDnLnVHUATig,73,4.0,[]
819,9MBZSFi-a_PxORDeSlL_QQ,29,2.5,"['pickup', 'delivery']"
820,JIcUG3Pg07G2CUA5kVv30Q,48,4.0,"['delivery', 'pickup']"
821,VUdQv3iGNGtJBEY49pI1_Q,46,2.0,['delivery']
822,neH64nX9-Sq_OWW1IBEppQ,59,4.0,['delivery']
823,yTY5NYpZ0vLIO6t4OZHNug,21,3.5,['delivery']
824,WEuWkpF3Pkdfl24yYd2PUg,114,4.0,['delivery']
825,8eJ2-AQvQzJopjyx-hZNlw,31,3.0,"['pickup', 'delivery']"
826,byRgWBSOPO3mMHcLXH7wMQ,12,2.5,[]
827,X5Ajzhq6rW3BO5UgiBLQ6g,28,1.5,['delivery']
828,FkzJ6qJPCWZhPITi-6STRg,124,3.5,"['delivery', 'pickup']"
829,Yr2VHk6OQMA56sdVkdMW6w,769,3.5,['delivery']
830,n5cNnMJwhpUWCwARgoR5OQ,174,3.5,"['delivery', 'pickup']"
831,0UYCRf27EjTdWSq9j_YuWw,320,4.0,['delivery']
832,f1nA4n-0P2Glb446aXqJtQ,21,3.0,['delivery']
833,rzImMW7Fw49Efdnh77mE1Q,39,1.5,['delivery']
834,9oSyhsSfwlWO3kIP-LEGLA,89,4.0,[]
835,YFICnSSuygfe-is9JSNgEQ,3,2.5,[]
836,n_fmzsNOx_yHpqcJrrcU9g,82,2.5,"['delivery', 'pickup']"
837,auJiDt-UxmfcgI1QyX9I6Q,4,3.5,[]
838,iuA_b9GNvKxjwjfzKP1kHg,2,3.5,[]
839,dlERCAsDVsoUI66ywR4swg,19,2.5,[]
840,ribieHdqJZgUoLw76HNa9Q,1,1.0,[]
841,53M7R3KytaQoYS8W5Pfluw,6,4.5,[]
842,5hxadsriemfLgSz3BZeBdQ,104,4.0,['delivery']
843,zatwvS6TE7sTgCSdqOyw4Q,41,4.0,"['pickup', 'delivery']"
844,UKzD7DpUuNdVxN_3X9kecA,79,2.5,[]
845,OGk-gNP-EGcYeByeV1u2Lg,142,3.0,['delivery']
846,_v5i_IfmfeEHBZGfmIwmHA,78,2.0,['delivery']
847,yc9DSQ8FyBK1kEkfa1qa6Q,240,3.5,"['pickup', 'delivery']"
848,GWHogMdwJZPOk1M3dlkCSQ,16,3.5,['delivery']
849,S4ywJF6SeINb2-prMH0lJw,27,2.0,['delivery']
850,3uXtHuLipEZ2g402bR51kw,42,3.5,[]
851,XJrWPOX-S_Cojyve6sSHxg,17,2.5,"['pickup', 'delivery']"
852,wEm8RXRcGSTaPZvnEvXUmQ,9,3.5,['delivery']
853,LdbTQHlGpKEpNZDdZniJyw,25,4.0,"['delivery', 'pickup']"
854,LFL-ADyFdifT0uckWoiZZw,5,1.0,[]
855,q101I5Z60JSb6hTN2NYyHg,85,4.5,['delivery']
856,34I-jRnkvIfwjbsL4vyUyA,18,3.5,"['pickup', 'delivery']"
857,-Dfzl9WdA2ccJ1YaNa7eVw,32,4.5,['delivery']
858,fmMW7944SdJSftZK-r50mA,6,3.5,[]
859,yT8K91Hd8g1Umw5tZFMN-A,91,3.5,['pickup']
860,qWLpt3G8NqPlV3LR_A6EOw,104,2.5,"['delivery', 'pickup']"
861,Bw4wsjfrtQJUoVZHfUCokA,22,3.0,[]
862,v2TGFvnAr4XiTOsI3p-Grg,24,3.0,[]
863,F4UK6bwHZCHHI37OhnHuvg,38,4.5,[]
864,S47xv39HAUwpT4Wic91b7A,523,4.0,['delivery']
865,QvXa39Ch8W7H0f4Cu26Wfw,216,3.5,"['pickup', 'delivery']"
866,bXOfukLe-BbUZmveRq-MYA,2,2.5,[]
867,Q9QreDyPRIQBUnRO9zbnNA,33,4.0,['delivery']
868,K3LnxChPA5lmtxwIoKMLAw,46,4.0,[]
869,STjt9EEZuolbmvQNpdx93g,15,3.5,[]
870,Nqea7nYDz5fu3QNGvMVM-g,29,4.0,['delivery']
871,bs6cAAlzJME5KX7teymY0Q,79,4.0,['delivery']
872,PI3WkMV5hFUweESyaWdcBA,578,4.0,['delivery']
873,VUYPfkm04vhJQ6WJxA2WpA,25,2.5,"['pickup', 'delivery']"
874,Z1hatAZcC01vOVYgjy6-Nw,43,3.5,[]
875,DfEo4Gt_BDjQw-zJjQCX6g,32,2.0,['delivery']
876,o4_zEfpuHt0VADVNErpNHQ,39,2.5,['delivery']
877,ShmEeBJ7y6pA3nOQPyEF7g,34,2.5,[]
878,ZYcuhBwSDDNIzxKh2XFdgA,3,2.0,[]
879,H2wiafhltL57J1AFjP_LqQ,4,2.0,[]
880,ZhXn7tYIFe8Pp6F5AR1HKA,12,2.0,[]
881,ko62wHtnseEhF9cTX6rgVw,16,2.5,[]
882,N5QWdPq5G3_zfTQ8eGaV4g,30,2.0,[]
883,9oSyhsSfwlWO3kIP-LEGLA,89,4.0,[]
884,F4UK6bwHZCHHI37OhnHuvg,38,4.5,[]
885,tgzSehIwbF_X-WEEBlRyyA,18,4.0,[]
886,PIw5hDb_yvK4Qg9qUa7Jwg,17,3.5,[]
887,DF_xEF5MlCs4jg1qyRl3OQ,22,3.5,[]
888,tDXLZMWBddI0coP_JcSbuQ,27,4.5,[]
889,zKA3YJovxnZGOA9VF3WaUA,24,2.5,[]
890,yLTfBllFE6GnW3BqURx3Bg,11,2.5,[]
891,ZaCcSgSGQ3bNd5er76rS4Q,11,2.0,['delivery']
892,-i5umilP8eiRquJsUMvUoQ,9,4.0,[]
893,ats9X0cM2Nc4V91CiW8_ug,20,2.5,['delivery']
894,1NRamdRE99LZc6gO_J98xg,1,1.0,"['pickup', 'delivery']"
895,p9ynqlBe6HtB1ldPQpqfTw,89,4.0,"['pickup', 'delivery']"
896,ANudOqpTgEvt2w-9J67DBg,98,4.0,"['pickup', 'delivery']"
897,-Qi2yO0KAxyfMFSxkaKaKw,118,3.5,"['pickup', 'delivery']"
898,_0q192P1FJTGLPvm3bv0nA,707,4.5,"['delivery', 'pickup']"
899,UukDh9H2YvpgaFyEIVsMRA,4,4.0,[]
900,aqOcO5ANzyYUqbLFO86cBA,15,4.0,[]
901,IDP6HOKH9dk6GcgwJHWl9g,97,3.5,['delivery']
902,XkSgYdRXcDXLpVKqz2ha9g,13,2.5,[]
903,mHmNiCc9knBQwv4AhPqWzA,29,4.0,['delivery']
904,k8k4bvJTN4uTY1R6CZqCMQ,40,2.5,['delivery']
905,3wLr3c6KxRTb1P11_Bvj3A,169,4.0,"['pickup', 'delivery']"
906,lb9DmByk7JD4QG2lCIXdkQ,6,4.0,['delivery']
907,ANEUgFyVQS1ze5yYb4Z46A,280,4.0,['delivery']
908,PCBH6Lg-xJ1675z3lli5dA,113,4.0,"['delivery', 'pickup']"
909,qeeeYc6CSmvZkdWerAd_6w,336,4.5,"['delivery', 'pickup']"
910,-_EzxfqemMuEwG9prTn0jQ,36,3.5,[]
911,Z7Kufmg_NFTNFEiBcK5dDw,45,2.5,"['pickup', 'delivery']"
912,SCoTeQqWr8Sq8BiOgig3Fw,58,3.5,['delivery']
913,B86xAqJvuhnQ8q7zMdhlkw,34,3.0,[]
914,HQop0kuE6CaWWvdxBPqxEA,38,3.5,"['delivery', 'pickup']"
915,Oqc6aD-Ep86KO0NiN4hyfA,29,2.5,[]
916,5hevF02T5S13UQN2KZZ2Mw,102,3.0,[]
917,GissR_YpmBlvClpP-5D5oA,63,3.0,['delivery']
918,iXIJRXZ9M6cliEzzwm0NVA,39,5.0,[]
919,QLwisuN7VcCujNv_KXHUsA,93,4.5,[]
920,6W-M5guj2fUTNXlDCUwmow,6,1.5,"['delivery', 'pickup']"
921,qmafds6zX0oaDDB7sV2g_A,35,2.5,['delivery']
922,5Joe9jB1rnv_m2Y9D1OvmQ,30,3.5,['delivery']
923,NmVQRyiqt3PZVRQJ3d9qiA,15,3.5,[]
924,0M465levSWQ6aPCixG_aoA,35,4.0,[]
925,yMKDGETPlcEOrgq8fbuH1A,2,4.0,[]
926,7nRA5GIDeuAMiFjoD3HAtw,22,4.5,[]
927,-67TF_N6jep3SUGOULCjBw,25,3.5,['delivery']
928,PCNmtbazpd1XW0TV8ZHZLA,236,4.5,"['delivery', 'pickup']"
929,K9piupl6Uq_8UfdGr5P0cg,11,4.0,[]
930,l8CGqBOyvFh8EbxFN_naEA,48,3.5,[]
931,S_iZrmUxlTOE4RyC3IK7jQ,541,4.5,"['delivery', 'pickup']"
932,qfcaZwPDzHKHz6XUAwBbrA,88,3.0,[]
933,cH0rBXLxTpXXZA8wyWN6vQ,24,4.5,[]
934,7NTYJYWp3siiM8Ai3xR9Ig,132,3.5,[]
935,Ic7p5nqe3W_JOWcG836gdw,31,3.5,[]
936,Cxys2qo-Q8wAleoAIcHYBw,2,2.5,[]
937,d0ABOuoUp2vq-L6SUra_6A,35,3.5,['delivery']
938,2yo3EOfoJ1a9qE8gdIi1fQ,8,5.0,[]
939,eAD07bcdTHNDZpIIlyjoZQ,82,3.0,"['pickup', 'delivery']"
940,K6obQLN93V9U8pRfHZfibQ,101,3.5,[]
941,dBVrF3tpON-4jfc2XHAhSQ,55,3.0,[]
942,bZm7vMFyk7PL6upnKZ1JjQ,21,1.5,['delivery']
943,W1OtvFEJXHePtZUcJUCaQw,19,4.5,[]
944,_AFOcWFChrWo08rVOkKzTA,10,4.5,[]
945,-mbqNau0QvqKS9TfkUFUCg,5,4.0,"['delivery', 'pickup']"
946,LT9t1XfwCUlaE-CCKJUpQQ,1,5.0,[]
947,nbuu1SnJ-I20XWxN3zTgfQ,144,3.5,"['pickup', 'delivery']"
948,-wqeeXs79gyCXS0RW6AC8w,5,3.5,[]
949,IBV11v0qjQxbAd2f1PDjYg,2,4.0,[]
950,_Amc-Y0OxhYQnvMbpKMbjA,52,3.5,"['pickup', 'delivery']"
951,eiMg4hlS6pDS08jwHO63zQ,54,2.5,"['pickup', 'delivery']"
952,IJdXZWPQCKgWplQO8SDCnQ,36,3.5,[]
953,LlcvGndRMhVh6iojz3N4eA,102,3.0,['delivery']
954,9rmZgOxXjTSXL9fvOuYnyw,49,3.0,"['pickup', 'delivery']"
955,6uZiO3E8PeZ297eA3-6bQg,138,4.0,['delivery']
956,oWj02pYZGYtDK-YCkjn6Wg,24,3.5,['delivery']
957,J2tGvGGPFh12EcVBpnHOUw,317,4.0,['delivery']
958,gFMiNwPSwwK0go-IKaT56Q,117,4.0,[]
959,_UJR8wkRgFWT6gXIwuyABQ,70,4.5,[]
960,4y7VJw395shaVvITHDCPhw,58,2.0,[]
961,z5cXdJ36pT9f797jtlsY2A,13,2.5,[]
962,cTC-50xUYDhNqmthjCYfuA,50,4.0,['delivery']
963,1tS7Kg0Wo8j-oCxQHTAAGA,50,4.0,[]
964,pMP50jnvRlS5G3176mwh5g,41,2.0,[]
965,qGhaacdEdQFVzpSgUyzlMg,17,4.5,[]
966,rgIF9porP1hJkhUNztOMHw,25,3.5,[]
967,z8SmicU5-pah6s40f9jfHw,198,4.0,[]
968,NmX248l48SKYtNOey94o3A,14,4.0,['delivery']
969,a517lBuBQtPZxCUaDOI1yA,42,4.0,['delivery']
970,qZZ8WpuE9OvyXfmUzhu2jA,134,3.0,"['delivery', 'pickup']"
971,V5fbRFGpIItulyV7L4F3pw,58,3.5,[]
972,i6yhw8DhKj1EmWFAeCU9WA,148,3.5,"['pickup', 'delivery']"
973,ujjqQs-W14IAWbw4-Pasqg,14,3.5,[]
974,Mu1luVn5x2xRz6JMeXWlnw,13,3.5,[]
975,GstXKuT7468KxrtwvsjaNQ,23,4.5,[]
976,eEx_68bRgC2XcDxcT0KLcw,280,4.5,['delivery']
977,EoTfpPe1nJ9-5cV-TnguJg,48,2.5,"['delivery', 'pickup']"
978,vi96OpD1FCVzl7ZjPxDs7Q,58,2.5,['delivery']
979,94yG7wd68GgkatP1Bqd68Q,26,2.0,"['pickup', 'delivery']"
980,AOAph4aocoeE1VojL4Lgew,14,2.5,['pickup']
981,Jw8LBJaEISWEatzI3zc5gQ,12,1.5,['delivery']
982,R0qtiLYdPE9QDMz9DY_fHA,11,3.0,"['pickup', 'delivery']"
983,dkSJU5Yuz3eraBCamPw1dQ,5,3.5,[]
984,VqamD02LV4kOKhIXYrAYfw,56,3.5,['delivery']
985,mbX_Pj_3frVPlr_jeTui2A,23,3.0,"['pickup', 'delivery']"
986,IM-2yDg8izhqVC4jfLg4Hw,45,4.0,['delivery']
987,dbTM3RARGgLIgLs6Jmeb_A,25,4.0,"['delivery', 'pickup']"
988,fn_1HjJckkIT9UxNGJVrtQ,173,4.5,"['pickup', 'delivery']"
989,P7oC63e9ygNQNWaJanV0NQ,5,3.0,[]
990,sr2FxGjVyf48iR2qhKxfdQ,2,2.5,[]
991,nyH45z28bR9nmhqlM2Y7fw,9,2.5,['delivery']
992,oEwgHXjFoZ92hQwi8oWKXQ,36,2.5,"['delivery', 'pickup']"
993,9pI-tpx1UpMKmqbh9HrLOg,4,2.0,['delivery']
994,rsKNvensl8X-Zh0oFV1-aw,21,3.5,"['pickup', 'delivery']"
995,K3sWdyReLc_HgtXDYIGpCA,77,3.5,"['pickup', 'delivery']"
996,LdbTQHlGpKEpNZDdZniJyw,25,4.0,"['pickup', 'delivery']"
997,LFL-ADyFdifT0uckWoiZZw,5,1.0,[]
998,5K8rbWcEfCxbTY6DU_-7YA,8,4.5,[]
999,GZjoUTMPjNR-uKDQ2Ez4Jw,133,4.0,"['delivery', 'pickup']"
1000,Ud9q0uuYRPl0XtVyAiSmDQ,69,3.5,['delivery']
1001,dcHKM6m0i69E5KL6JUV4yQ,51,4.0,['delivery']
1002,p-4MRFqO7tdibhAOJZedwQ,27,3.5,[]
1003,zgvUMcT5hfzuVTS0PERIYQ,157,3.5,"['pickup', 'delivery']"
1004,r4zOCeHmTX8TLbT_TVtc1A,109,2.5,['delivery']
1005,KtxI889Im87li3qdFrDCgw,156,3.5,['delivery']
1006,G8boOuj-VenMkkFjgUX4Dg,38,3.5,[]
1007,qMgGaHEzpPPdDkPD4ZKZsA,20,4.5,[]
1008,gq8COFLmiFPP869o-AbedA,5,4.0,['delivery']
1009,5kvW0hGkqhDNOjntgO1nkw,24,3.0,[]
1010,TdmKVw_ViOK6xdBOkJTntg,21,1.5,['delivery']
1011,1jTvVJQlJxfjWBCkNLTLxQ,3,4.5,['delivery']
1012,5iJt-c0p98PVWGaVYEfinQ,18,3.0,[]
1013,L5p6ptIWkJAsJN9xvyGrbg,117,3.5,[]
1014,i7jBz9nrerasooNEt-QkCw,45,4.0,['delivery']
1015,kH-uVEBbwiEqZ6zdDuB0fQ,500,4.0,['delivery']
1016,1ZKCRDK5hRzO2B8GPgyJMw,132,3.5,[]
1017,B6CSAyz436dP-kjjOn_J0A,1,2.0,['delivery']
1018,AJGAixd7YLArQXmSly0qDw,18,2.5,['delivery']
1019,w2fBQarL08QWQtc4xNHGZA,56,1.5,"['pickup', 'delivery']"
1020,_6LQaqhtGeAH8eOAHVvqeA,5,2.5,[]
1021,-VXieqfuFuGnthGNcufSaw,17,3.0,"['delivery', 'pickup']"
1022,vLA1wWpYlOrsFmZZv48zQQ,174,3.5,['delivery']
1023,zZMOThPOGLcnjhh6w6V52g,2,5.0,[]
1024,YGuyFiivkUQX3xJ185wgTg,80,3.5,[]
1025,5rwCl76lL0AZWMhvM-4B3w,92,3.0,"['delivery', 'pickup']"
1026,Xg-o5BSJVXMuvcc9tyX9VQ,167,2.5,"['delivery', 'pickup']"
1027,iu6H9w3G252PtYb42y6K7A,23,3.5,"['pickup', 'delivery']"
1028,V7sFiSqCA4WOFs40U2GybA,16,3.0,['delivery']
1029,EezFWHYcvGr6zRMoSEaATQ,5,5.0,[]
1030,Af8pP4rt60webTeK2YlsVw,2,4.0,[]
1031,W9AUqvPrq6IV2sNbfhxLpg,9,3.0,['delivery']
1032,zHBwZZ95WlAxSmsO2tNefg,66,4.0,['delivery']
1033,P4CaBd-jpFIyCajH5yOelA,2,1.5,[]
1034,OuOO1_NnyZ6Ypix2_utrhw,4,3.5,"['delivery', 'pickup']"
1035,S-oVCwWgHBdGSA3PrE2yAQ,19,2.0,[]
1036,cKIvAKsGVOr9W-L-4bc3NA,32,3.0,"['delivery', 'pickup']"
1037,V0O5GW2ofQ1RAcJ-xvUAkA,12,3.5,"['pickup', 'delivery']"
1038,bDk5idgw90P-V33nvnnagQ,3,3.5,['delivery']
1039,_RSfKyxfSAAjqWZrytld9Q,4,2.0,['delivery']
1040,kGAzf-J94eF_HuQ6xLqsEA,65,3.0,[]
1041,ocJhgP9EuqhCSFErMSCpRQ,1,1.0,[]
1042,c-Z7ZNEYCgZLPsE5JcKCbQ,25,2.0,"['delivery', 'pickup']"
1043,3uwe3xkRVY2chAmPn6klFQ,49,2.5,[]
1044,gLG2_8QTXflr1yHLgCOStg,13,1.5,['delivery']
1045,u8UoeB4yiN8It8k_xryXqA,170,3.5,[]
1046,NBhFHDs1D8nPajTzM_2Zcg,4,1.5,[]
1047,sblpZpiJf-WWeSvOgSztSg,34,3.0,['delivery']
1048,5j71CBED4_hDRVGmdo3paQ,3,2.0,"['pickup', 'delivery']"
1049,biRdpM31eAEKuGqqhEcs_Q,58,3.5,['delivery']
1050,w6l57qr9Gs_IkMKiv8j3Mg,1,3.0,[]
1051,8JkyD3dPce80DFc0_W5XAw,55,4.0,"['pickup', 'delivery']"
1052,9W67PcCJRUNtFBmG6WCheA,7,4.0,[]
1053,Z5AQOfmxiR86YqKU2m9dSw,101,4.0,['delivery']
1054,JXaaz1edKkmm3po-zS-rcA,317,3.0,"['pickup', 'delivery']"
1055,b0iCdAzck3bXOheKNnDkoA,143,3.0,[]
1056,NqmIJgzqhSVnNVBvHA6nGA,1,4.0,[]
1057,A63LeXN0mrSaXTd4viEASQ,88,3.0,[]
1058,Kwtpz1HXpbdq9JB1PBhVTQ,152,2.5,[]
1059,AuZTIQzC9h6FEDGvRc_KQw,136,4.0,['delivery']
1060,Srh1dnz7tAfLOqyl5Qkx9A,60,2.5,[]
1061,RuJ2PluIbT0yDLkCdi9c7w,26,3.5,['delivery']
1062,Vci-QH8mun724IogkfTcbA,8,3.0,['delivery']
1063,HLsR8uB5UpkLUNWHzynHzw,28,2.5,['delivery']
1064,HZ_xOzn5yqmwPXbYmkF2XA,62,3.5,['delivery']
1065,icThT3wDChrotRM3-lW9lA,4,3.5,['delivery']
1066,QaBtGkhVueef7tcw1apfWw,4,3.0,['delivery']
1067,0DBsLWhwkvtXDLfP5hrcmA,32,3.5,[]
1068,TOm0r0O-Jj5Ci_P6HWvNBQ,82,3.0,['delivery']
1069,BNFVSiAejxq6mBspIINJtg,41,3.5,['delivery']
1070,a6jzsmB6c-XPIxgKh8hfrg,181,4.0,['delivery']
1071,XGj4M4d6FyPL2-e0lK3R3g,74,4.0,['delivery']
1072,7bLQI-5ucGVU_I-dgiFsjA,24,3.0,['delivery']
1073,_juwh59-DgsFAwXV0ZYFyg,34,4.0,[]
1074,y_BFHLlSvB044OUrJOPvYg,48,4.0,[]
1075,1WIjiDEtxPmWybhN5RUrTQ,2,4.5,[]
1076,n7xrNLD827hbGQdBlfwdkQ,11,4.0,[]
1077,WzMvHjetHryMemqnHCgS2Q,10,2.0,[]
1078,z_WILGTCtZF47nFvhTxE8Q,149,3.0,"['delivery', 'pickup']"
1079,-DJ87h3-M2HUHg_ayz3qwQ,12,4.0,['delivery']
1080,fhfNALm76weBgwOaNim6HA,74,3.5,[]
1081,bOQLn6UXeqLPhj5VYR2KQw,180,4.0,['delivery']
1082,KB28MrTz6Aa5DA5jSVWXzg,257,3.0,"['delivery', 'pickup']"
1083,itFuBSOzfUhcS8NbwzIr_g,33,2.5,[]
1084,Ifk-Y81ktEXorAlyPFDxQw,114,4.0,['pickup']
1085,RIIPdLdVmGy-BpiCY9KrOw,2,4.5,[]
1086,qe1b_F0Qg_6o_8fxLFIYwg,69,3.0,[]
1087,NTKDMcOFPQMaJQ7CQZ1LEA,46,3.5,['delivery']
1088,NihlZiI4jg59upT0qEOxoQ,1,5.0,[]
1089,9pkc6lUfxeFjh5wu0iIQMg,21,3.0,[]
1090,W4nVdonOMJPCZswyEIRLHw,24,4.0,[]
1091,TBjSAu7MJ5tw1wcgfdG4JA,19,3.0,[]
1092,pdGViFR_Ls8GVSg413XaeQ,53,3.5,[]
1093,NZGuWuZPYZPb-PCY3834FA,65,3.5,[]
1094,p4JFHjYiBgi9Ys6HuvdEbA,15,4.0,[]
1095,aZTDynXAFQUKiZhZ8PVCaQ,447,3.5,"['pickup', 'delivery']"
1096,Y5MDF3H5nInTEig-yUvtWg,31,2.5,"['delivery', 'pickup']"
1097,ICrxXKBzxRzpXtdn6K_evg,83,3.5,"['delivery', 'pickup']"
1098,aAPlOI4aJC1m-c_7rMYaIg,43,3.5,"['pickup', 'delivery']"
1099,aBqpBqAGmw0ss9EB0xyD3w,10,3.0,['delivery']
1100,i50Ggfk1eJHkF5sicWlZ0A,4,4.0,[]
1101,guMPLt9MSchA38_zax_NVQ,300,3.5,"['pickup', 'delivery']"
1102,brkg_UnBUOChEYNjtHs-DQ,199,4.5,"['pickup', 'delivery']"
